Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh,Household_ID_encoded
10.7,3,24.3,0,3.4,8952
7.8,3,14.3,0,2.8,8952
7.2,3,12.4,0,2.3,8952
8.8,2,18.3,1,3.6,8953
8.6,2,16.4,1,4.0,8953
8.4,2,11.4,1,3.4,8953
8.7,2,18.9,1,4.0,8953
9.3,2,21.2,1,4.3,8953
9.9,2,19.7,1,4.5,8953
7.7,2,19.0,1,3.4,8953
9.5,2,20.6,1,4.5,8954
5.2,2,17.7,1,2.3,8954
7.4,2,19.7,1,3.7,8954
7.9,2,14.8,1,3.2,8954
10.7,2,16.7,1,4.9,8954
7.8,2,13.3,1,3.8,8954
8.5,2,18.4,1,3.6,8954
17.9,6,15.3,1,7.8,8955
18.0,6,17.4,1,9.1,8955
18.0,6,20.0,1,8.6,8955
18.0,6,17.7,1,9.0,8955
18.0,6,13.8,1,8.3,8955
18.0,6,18.3,1,9.9,8955
18.0,6,21.9,1,8.3,8955
7.9,3,20.2,0,2.6,8956
7.6,3,18.7,0,2.3,8956
5.3,3,16.8,0,2.0,8956
7.7,3,18.7,0,2.7,8956
6.8,3,19.5,0,2.6,8956
8.5,3,16.8,0,2.7,8956
6.8,3,12.1,0,2.6,8956
6.0,2,21.7,0,1.9,8957
2.5,2,15.9,0,1.0,8957
6.5,2,18.5,0,2.4,8957
5.2,2,17.2,0,1.8,8957
3.4,2,16.0,0,1.3,8957
5.8,2,17.7,0,2.0,8957
6.4,2,21.0,0,2.4,8957
12.0,5,17.8,0,3.6,8958
12.2,5,19.0,0,4.8,8958
12.8,5,13.5,0,4.5,8958
10.6,5,16.4,0,4.0,8958
11.5,5,20.2,0,4.3,8958
13.1,5,18.1,0,4.7,8958
14.0,5,14.7,0,5.5,8958
6.5,3,18.3,0,2.3,8959
5.6,3,17.7,0,2.1,8959
6.7,3,16.8,0,2.6,8959
10.1,3,21.3,0,3.1,8959
9.8,3,19.6,0,3.4,8959
6.5,3,17.7,0,2.1,8959
7.4,3,14.7,0,2.8,8959
4.4,2,16.1,0,1.6,8960
6.1,2,21.2,0,2.2,8960
5.1,2,13.1,0,1.7,8960
3.8,2,15.2,0,1.5,8960
6.5,2,21.1,0,2.2,8960
6.3,2,21.7,0,2.2,8960
5.9,2,14.2,0,2.1,8960
12.2,6,21.3,0,4.3,8961
12.6,6,13.5,0,4.4,8961
16.8,6,21.1,0,6.4,8961
15.0,6,11.8,0,5.9,8961
13.3,6,18.7,0,4.3,8961
16.2,6,17.4,0,6.5,8961
15.1,6,18.1,0,5.9,8961
3.6,1,16.8,1,1.5,8962
4.3,1,15.6,1,2.2,8962
4.7,1,16.2,1,1.9,8962
4.8,1,13.7,1,2.3,8962
2.4,1,18.9,1,1.1,8962
4.8,1,20.8,1,2.1,8962
3.9,1,13.8,1,1.7,8962
0.8,1,16.6,0,0.3,8963
2.5,1,13.3,0,0.8,8963
1.6,1,14.7,0,0.6,8963
5.2,1,16.6,0,1.8,8963
1.8,1,16.0,0,0.7,8963
3.1,1,19.9,0,1.2,8963
0.5,1,13.6,0,0.2,8963
13.5,5,16.8,0,5.4,8964
13.9,5,20.1,0,4.5,8964
15.2,5,14.4,0,5.2,8964
14.6,5,16.4,0,5.0,8964
12.9,5,17.9,0,4.1,8964
13.5,5,19.6,0,4.3,8964
11.4,5,16.4,0,4.5,8964
10.8,3,18.2,1,4.8,8965
12.7,3,18.6,1,6.2,8965
12.5,3,14.7,1,5.1,8965
11.3,3,14.8,1,4.8,8965
10.1,3,18.3,1,4.2,8965
10.2,3,20.6,1,4.7,8965
12.7,3,15.8,1,5.9,8965
15.9,6,13.7,0,5.2,8966
15.7,6,19.0,0,5.6,8966
14.5,6,17.1,0,4.6,8966
14.9,6,16.5,0,5.8,8966
15.5,6,15.4,0,6.0,8966
15.4,6,16.9,0,5.9,8966
16.8,6,17.7,0,5.5,8966
9.6,2,20.8,1,4.7,8967
9.8,2,22.2,1,4.6,8967
9.7,2,16.4,1,4.2,8967
7.3,2,14.4,1,3.6,8967
7.9,2,18.7,1,3.5,8967
7.3,2,15.1,1,3.0,8967
6.8,2,18.1,1,3.2,8967
6.1,2,19.2,0,2.4,8968
4.7,2,16.7,0,1.8,8968
4.0,2,19.3,0,1.6,8968
1.4,2,16.8,0,0.5,8968
5.4,2,14.8,0,1.6,8968
5.8,2,16.7,0,1.8,8968
7.2,2,18.3,0,2.4,8968
2.6,1,14.7,0,1.0,8969
0.5,1,19.1,0,0.2,8969
4.7,1,12.6,0,1.9,8969
2.8,1,19.7,0,1.0,8969
6.0,1,18.6,0,2.0,8969
1.8,1,19.2,0,0.7,8969
5.1,1,19.6,0,1.7,8969
15.0,6,12.1,0,4.9,8970
15.4,6,15.0,0,5.2,8970
15.4,6,20.5,0,4.9,8970
16.6,6,17.1,0,6.0,8970
14.2,6,17.1,0,4.7,8970
14.4,6,15.6,0,5.3,8970
17.8,6,22.1,0,5.8,8970
10.4,5,16.9,0,3.4,8971
13.1,5,20.2,0,4.6,8971
11.7,5,15.4,0,4.5,8971
10.6,5,18.4,0,3.9,8971
12.9,5,16.9,0,4.8,8971
12.7,5,17.3,0,4.7,8971
12.9,5,19.1,0,4.7,8971
2.6,1,16.3,0,0.9,8972
0.5,1,15.1,0,0.2,8972
3.6,1,16.6,0,1.2,8972
0.5,1,21.2,0,0.2,8972
2.5,1,17.7,0,0.8,8972
1.1,1,18.7,0,0.4,8972
0.5,1,20.1,0,0.2,8972
3.4,1,18.9,0,1.1,8973
5.0,1,16.0,0,1.6,8973
4.3,1,13.4,0,1.7,8973
2.2,1,14.7,0,0.7,8973
1.2,1,15.9,0,0.5,8973
1.1,1,14.2,0,0.4,8973
1.1,1,12.7,0,0.3,8973
18.0,5,15.7,1,8.6,8974
17.3,5,15.0,1,8.2,8974
17.7,5,15.1,1,7.5,8974
17.5,5,22.3,1,7.1,8974
18.0,5,21.7,1,8.7,8974
17.8,5,14.4,1,8.0,8974
18.0,5,16.5,1,8.2,8974
10.6,3,16.4,1,4.3,8975
12.5,3,13.4,1,6.2,8975
11.0,3,13.6,1,5.2,8975
13.0,3,16.3,1,5.9,8975
12.9,3,18.8,1,6.1,8975
12.7,3,21.9,1,5.6,8975
8.7,3,17.1,1,4.1,8975
4.0,2,15.2,0,1.4,8976
4.2,2,17.9,0,1.4,8976
3.3,2,16.7,0,1.1,8976
6.1,2,19.2,0,2.3,8976
6.0,2,20.3,0,2.2,8976
5.4,2,16.7,0,2.0,8976
5.1,2,15.0,0,2.0,8976
5.0,3,20.5,0,1.7,8977
4.8,3,14.2,0,1.5,8977
9.3,3,13.1,0,3.1,8977
9.2,3,12.6,0,3.7,8977
3.3,3,18.5,0,1.2,8977
10.1,3,19.2,0,3.6,8977
6.6,3,17.5,0,2.5,8977
16.5,6,17.6,0,5.8,8978
13.4,6,25.0,0,5.2,8978
16.0,6,14.3,0,6.0,8978
11.3,6,14.8,0,4.4,8978
13.0,6,18.2,0,4.1,8978
15.9,6,17.5,0,5.9,8978
15.0,6,16.2,0,4.8,8978
15.0,4,21.4,1,6.2,8979
15.9,4,23.2,1,7.3,8979
11.2,4,21.1,1,5.6,8979
14.1,4,16.2,1,6.1,8979
13.7,4,16.3,1,5.7,8979
16.1,4,17.4,1,6.6,8979
16.0,4,20.6,1,7.1,8979
7.7,4,15.7,0,2.7,8980
9.3,4,12.3,0,3.6,8980
10.0,4,15.5,0,3.5,8980
11.9,4,15.6,0,4.0,8980
6.1,4,13.8,0,2.1,8980
7.3,4,13.9,0,2.7,8980
8.7,4,17.5,0,3.0,8980
8.1,4,18.8,0,2.7,8981
10.7,4,14.7,0,3.5,8981
5.1,4,17.5,0,2.0,8981
12.6,4,18.7,0,4.3,8981
10.3,4,20.1,0,3.5,8981
10.0,4,20.2,0,3.7,8981
8.9,4,14.0,0,3.2,8981
18.0,5,21.8,1,7.5,8982
18.0,5,14.2,1,8.3,8982
18.0,5,20.3,1,8.4,8982
14.4,5,14.6,1,6.8,8982
18.0,5,14.2,1,9.5,8982
17.4,5,16.9,1,7.3,8982
18.0,5,17.8,1,7.6,8982
2.6,1,17.4,0,0.9,8983
0.5,1,21.2,0,0.2,8983
0.5,1,20.6,0,0.2,8983
1.6,1,14.0,0,0.6,8983
3.8,1,15.2,0,1.2,8983
4.4,1,14.6,0,1.5,8983
2.8,1,18.1,0,1.0,8983
6.0,3,21.5,0,2.2,8984
7.9,3,17.7,0,3.0,8984
7.7,3,17.1,0,2.5,8984
7.2,3,17.5,0,2.2,8984
9.0,3,20.0,0,3.4,8984
8.5,3,16.4,0,3.0,8984
9.0,3,18.2,0,3.4,8984
5.7,2,13.8,0,1.9,8985
6.5,2,18.0,0,2.0,8985
5.6,2,18.3,0,2.2,8985
5.8,2,19.3,0,2.3,8985
6.1,2,14.8,0,2.3,8985
4.9,2,14.9,0,1.5,8985
6.8,2,21.4,0,2.2,8985
10.5,4,20.5,0,3.4,8986
9.5,4,15.2,0,3.4,8986
8.6,4,20.0,0,2.7,8986
9.0,4,19.2,0,2.8,8986
12.4,4,21.4,0,4.6,8986
12.9,4,20.7,0,5.0,8986
10.4,4,18.4,0,3.4,8986
11.7,3,19.0,1,5.2,8987
12.1,3,15.6,1,6.0,8987
11.4,3,22.6,1,5.0,8987
14.0,3,17.2,1,6.2,8987
10.1,3,15.3,1,4.9,8987
13.4,3,13.9,1,6.4,8987
13.9,3,21.2,1,6.0,8987
11.1,4,15.9,0,3.4,8988
7.2,4,18.4,0,2.2,8988
9.1,4,18.7,0,2.8,8988
10.9,4,17.9,0,3.4,8988
9.3,4,19.6,0,3.4,8988
11.2,4,17.0,0,3.7,8988
9.7,4,16.9,0,3.2,8988
11.0,4,19.0,0,3.3,8989
8.1,4,20.9,0,2.7,8989
9.1,4,17.4,0,3.3,8989
10.0,4,17.7,0,3.4,8989
10.8,4,18.8,0,4.1,8989
10.1,4,19.6,0,3.1,8989
9.0,4,15.9,0,2.7,8989
5.8,2,17.7,1,2.4,8990
9.1,2,16.4,1,3.7,8990
6.1,2,13.9,1,2.9,8990
7.6,2,19.8,1,3.3,8990
6.9,2,21.3,1,2.9,8990
8.5,2,15.0,1,3.5,8990
8.9,2,17.6,1,4.2,8990
14.0,6,16.6,0,4.9,8991
14.8,6,19.8,0,5.8,8991
14.7,6,16.5,0,4.7,8991
17.2,6,16.9,0,5.5,8991
16.0,6,16.4,0,5.7,8991
16.5,6,17.2,0,6.3,8991
15.1,6,17.7,0,5.7,8991
13.3,6,18.3,0,5.2,8992
14.0,6,16.7,0,4.7,8992
15.2,6,18.3,0,5.3,8992
17.5,6,18.4,0,6.4,8992
16.0,6,18.2,0,5.4,8992
17.5,6,20.1,0,5.6,8992
13.4,6,16.9,0,4.6,8992
18.0,6,13.6,1,9.8,8993
18.0,6,18.8,1,8.4,8993
18.0,6,21.6,1,9.4,8993
18.0,6,16.1,1,8.2,8993
18.0,6,12.9,1,9.8,8993
18.0,6,21.0,1,8.8,8993
18.0,6,16.3,1,8.5,8993
18.0,5,22.0,1,8.3,8994
18.0,5,13.7,1,8.4,8994
18.0,5,19.2,1,8.9,8994
18.0,5,20.0,1,8.1,8994
18.0,5,18.0,1,7.3,8994
18.0,5,19.0,1,8.4,8994
16.7,5,10.1,1,7.7,8994
6.8,1,19.5,1,2.8,8995
4.3,1,19.1,1,1.9,8995
6.5,1,13.6,1,2.6,8995
3.0,1,16.6,1,1.4,8995
4.3,1,19.9,1,2.0,8995
5.5,1,17.4,1,2.6,8995
4.3,1,21.7,1,2.1,8995
12.0,5,14.1,0,3.6,8996
10.5,5,13.9,0,3.3,8996
12.1,5,17.4,0,4.2,8996
11.0,5,15.3,0,4.2,8996
13.7,5,18.5,0,5.1,8996
14.2,5,19.3,0,5.4,8996
12.9,5,15.7,0,5.1,8996
5.5,3,18.1,0,1.7,8997
10.3,3,22.5,0,3.5,8997
8.3,3,20.7,0,2.9,8997
8.0,3,15.3,0,3.1,8997
8.7,3,21.4,0,3.4,8997
8.9,3,21.5,0,3.3,8997
8.0,3,21.0,0,2.6,8997
17.8,5,19.9,1,7.8,8998
18.0,5,17.8,1,7.9,8998
17.3,5,17.9,1,7.6,8998
16.6,5,18.6,1,7.0,8998
18.0,5,14.5,1,7.3,8998
17.6,5,19.4,1,8.3,8998
18.0,5,18.2,1,8.3,8998
11.3,3,20.1,1,4.6,8999
12.8,3,18.6,1,6.0,8999
8.5,3,19.2,1,4.2,8999
8.7,3,19.2,1,3.8,8999
12.6,3,20.4,1,6.1,8999
11.9,3,19.5,1,5.4,8999
14.1,3,13.4,1,7.0,8999
11.5,3,18.8,1,5.5,9000
12.0,3,16.6,1,4.9,9000
9.7,3,17.4,1,4.2,9000
13.8,3,15.4,1,6.7,9000
12.0,3,14.5,1,5.4,9000
12.1,3,17.8,1,5.6,9000
11.0,3,17.1,1,5.0,9000
5.1,1,19.9,0,1.8,9001
3.1,1,21.2,0,1.2,9001
0.9,1,17.5,0,0.3,9001
1.7,1,14.0,0,0.7,9001
1.9,1,17.9,0,0.6,9001
0.5,1,17.5,0,0.2,9001
2.2,1,18.2,0,0.9,9001
7.3,2,18.3,0,2.8,9002
4.9,2,20.1,0,1.6,9002
5.6,2,17.3,0,1.8,9002
4.3,2,17.8,0,1.7,9002
4.4,2,18.3,0,1.4,9002
4.4,2,12.7,0,1.5,9002
7.0,2,15.7,0,2.6,9002
1.9,1,13.5,0,0.6,9003
2.9,1,17.3,0,1.0,9003
4.4,1,17.6,0,1.5,9003
3.2,1,14.1,0,1.2,9003
6.2,1,18.1,0,2.1,9003
2.3,1,16.1,0,0.7,9003
3.7,1,18.9,0,1.4,9003
15.6,6,14.3,0,6.1,9004
14.6,6,16.6,0,4.6,9004
14.8,6,16.4,0,5.8,9004
14.7,6,10.3,0,5.4,9004
15.1,6,19.9,0,5.4,9004
16.5,6,14.1,0,6.4,9004
12.3,6,15.5,0,4.9,9004
18.0,6,18.8,0,6.7,9005
15.9,6,18.1,0,5.9,9005
17.2,6,15.5,0,5.9,9005
14.7,6,19.4,0,5.4,9005
16.0,6,15.3,0,5.6,9005
13.6,6,18.8,0,4.7,9005
13.3,6,19.2,0,4.1,9005
17.8,5,19.9,1,8.3,9006
18.0,5,18.0,1,7.8,9006
18.0,5,14.8,1,9.2,9006
17.6,5,12.4,1,8.5,9006
18.0,5,21.3,1,8.6,9006
18.0,5,17.6,1,8.8,9006
18.0,5,21.0,1,9.1,9006
8.8,3,19.4,0,3.2,9007
7.9,3,22.2,0,2.8,9007
6.6,3,17.2,0,2.5,9007
7.6,3,21.7,0,2.8,9007
7.4,3,19.3,0,2.4,9007
7.8,3,18.9,0,3.0,9007
6.7,3,15.6,0,2.4,9007
8.5,4,17.6,0,2.9,9008
9.1,4,17.1,0,3.1,9008
12.2,4,18.7,0,4.8,9008
9.5,4,18.8,0,3.4,9008
13.4,4,17.2,0,5.3,9008
8.1,4,18.0,0,3.2,9008
9.3,4,16.0,0,2.8,9008
13.7,4,17.4,0,4.3,9009
10.4,4,16.1,0,3.2,9009
9.0,4,14.0,0,3.5,9009
10.7,4,21.6,0,3.4,9009
8.7,4,20.9,0,3.0,9009
12.5,4,16.0,0,5.0,9009
9.3,4,18.3,0,2.9,9009
7.6,3,16.7,0,2.8,9010
6.0,3,17.5,0,2.0,9010
5.8,3,14.5,0,2.3,9010
7.5,3,16.4,0,2.5,9010
8.6,3,18.9,0,3.1,9010
7.3,3,16.0,0,2.4,9010
6.7,3,18.3,0,2.4,9010
3.7,1,19.6,0,1.5,9011
3.8,1,17.3,0,1.2,9011
2.4,1,19.7,0,0.9,9011
3.7,1,20.2,0,1.2,9011
4.4,1,21.4,0,1.4,9011
0.8,1,13.3,0,0.3,9011
1.9,1,19.2,0,0.7,9011
7.5,2,18.1,0,2.6,9012
6.7,2,20.8,0,2.5,9012
3.9,2,18.5,0,1.4,9012
4.5,2,17.3,0,1.4,9012
3.4,2,18.5,0,1.0,9012
3.4,2,16.5,0,1.2,9012
3.0,2,18.4,0,1.1,9012
3.7,1,17.2,0,1.2,9013
2.1,1,20.4,0,0.7,9013
1.7,1,20.7,0,0.7,9013
3.8,1,20.2,0,1.3,9013
4.8,1,17.9,0,1.5,9013
2.3,1,22.9,0,0.9,9013
2.8,1,16.9,0,0.9,9013
5.3,3,20.4,0,1.7,9014
9.0,3,18.4,0,3.0,9014
6.6,3,18.3,0,2.5,9014
6.9,3,17.0,0,2.6,9014
7.2,3,17.1,0,2.3,9014
7.9,3,18.9,0,2.6,9014
8.1,3,17.3,0,3.2,9014
6.9,3,14.4,0,2.7,9015
7.1,3,19.0,0,2.5,9015
8.3,3,16.9,0,2.8,9015
7.5,3,21.5,0,2.6,9015
6.3,3,17.7,0,2.3,9015
9.4,3,16.8,0,3.3,9015
6.7,3,18.4,0,2.0,9015
7.8,2,20.4,1,3.7,9016
9.2,2,20.7,1,4.0,9016
5.9,2,18.3,1,2.9,9016
9.8,2,17.8,1,4.7,9016
5.8,2,18.2,1,2.7,9016
8.8,2,20.6,1,4.2,9016
7.9,2,19.0,1,3.7,9016
18.0,5,18.9,1,8.7,9017
15.2,5,17.7,1,6.3,9017
18.0,5,15.6,1,8.2,9017
17.9,5,20.5,1,7.4,9017
18.0,5,15.6,1,8.1,9017
18.0,5,16.4,1,8.4,9017
15.8,5,17.4,1,6.5,9017
12.8,5,16.5,0,4.8,9018
11.3,5,16.0,0,3.9,9018
14.1,5,18.4,0,5.1,9018
11.4,5,15.7,0,3.5,9018
13.5,5,13.9,0,4.3,9018
14.4,5,13.1,0,4.8,9018
12.8,5,15.7,0,4.3,9018
6.4,2,16.9,1,2.9,9019
8.0,2,19.0,1,3.9,9019
7.3,2,14.5,1,3.2,9019
8.5,2,18.7,1,4.0,9019
9.0,2,19.0,1,3.7,9019
9.4,2,18.1,1,4.0,9019
7.3,2,20.0,1,3.0,9019
17.6,5,17.6,1,8.1,9020
17.9,5,16.1,1,7.2,9020
18.0,5,19.8,1,8.1,9020
15.7,5,13.7,1,7.8,9020
18.0,5,16.4,1,9.3,9020
18.0,5,20.1,1,9.5,9020
14.0,5,14.2,1,6.0,9020
17.0,4,16.3,1,6.9,9021
14.7,4,19.9,1,7.2,9021
14.6,4,16.6,1,6.8,9021
13.3,4,19.4,1,5.4,9021
15.7,4,18.2,1,7.6,9021
12.3,4,16.1,1,5.3,9021
13.8,4,14.0,1,6.7,9021
10.6,5,14.7,0,3.7,9022
14.3,5,19.3,0,4.8,9022
12.7,5,16.7,0,4.6,9022
11.7,5,15.9,0,4.0,9022
11.0,5,15.1,0,4.1,9022
13.1,5,22.5,0,4.7,9022
11.9,5,14.5,0,3.6,9022
12.3,5,19.4,0,3.8,9023
11.3,5,16.6,0,4.1,9023
11.2,5,19.5,0,4.3,9023
13.1,5,14.1,0,4.6,9023
10.7,5,18.2,0,3.3,9023
13.1,5,17.3,0,4.9,9023
12.0,5,19.0,0,4.0,9023
18.0,5,16.8,1,9.0,9024
18.0,5,18.1,1,8.9,9024
18.0,5,16.1,1,8.9,9024
16.9,5,19.0,1,8.2,9024
18.0,5,19.6,1,9.9,9024
18.0,5,16.2,1,9.2,9024
18.0,5,24.6,1,9.2,9024
13.9,4,21.1,1,6.5,9025
12.2,4,16.2,1,5.5,9025
15.0,4,15.5,1,7.4,9025
16.6,4,16.8,1,7.5,9025
15.7,4,15.8,1,7.8,9025
12.6,4,22.1,1,5.9,9025
12.7,4,17.9,1,5.8,9025
11.9,5,15.5,0,4.6,9026
12.2,5,17.4,0,4.7,9026
14.1,5,19.3,0,4.7,9026
13.2,5,13.9,0,5.2,9026
10.4,5,21.5,0,3.9,9026
12.0,5,17.9,0,4.0,9026
12.0,5,16.9,0,4.1,9026
18.0,6,19.3,1,9.3,9027
18.0,6,14.1,1,8.2,9027
18.0,6,17.6,1,8.6,9027
18.0,6,13.0,1,8.3,9027
18.0,6,14.5,1,9.8,9027
18.0,6,14.6,1,10.0,9027
18.0,6,16.2,1,9.9,9027
15.1,4,17.7,1,6.2,9028
14.5,4,13.7,1,6.1,9028
15.0,4,15.9,1,6.7,9028
15.1,4,20.1,1,7.0,9028
16.7,4,13.8,1,7.8,9028
14.1,4,21.0,1,5.9,9028
12.4,4,18.3,1,5.0,9028
4.1,2,17.1,0,1.3,9029
4.7,2,19.5,0,1.9,9029
5.1,2,20.3,0,1.6,9029
3.7,2,16.8,0,1.3,9029
5.8,2,15.3,0,2.3,9029
5.7,2,17.5,0,2.3,9029
4.2,2,16.9,0,1.6,9029
1.2,1,15.9,0,0.4,9030
1.5,1,19.5,0,0.4,9030
4.6,1,15.7,0,1.6,9030
0.5,1,16.7,0,0.2,9030
2.2,1,12.5,0,0.8,9030
1.8,1,17.9,0,0.7,9030
2.6,1,15.9,0,0.9,9030
8.5,2,17.6,1,3.9,9031
9.5,2,22.5,1,4.6,9031
6.2,2,13.8,1,2.5,9031
8.7,2,14.0,1,4.2,9031
9.3,2,22.5,1,4.5,9031
7.0,2,17.6,1,3.3,9031
6.4,2,17.6,1,3.1,9031
0.7,1,18.2,0,0.2,9032
2.5,1,17.9,0,0.9,9032
5.2,1,15.9,0,1.7,9032
1.3,1,14.0,0,0.5,9032
0.5,1,20.1,0,0.2,9032
2.4,1,13.6,0,0.8,9032
2.4,1,15.8,0,0.9,9032
7.7,2,18.1,1,3.3,9033
8.9,2,15.9,1,3.9,9033
6.1,2,16.9,1,2.7,9033
7.0,2,21.0,1,3.4,9033
7.1,2,19.4,1,2.9,9033
7.6,2,20.2,1,3.7,9033
7.3,2,15.7,1,3.0,9033
12.2,6,18.1,0,4.7,9034
15.2,6,11.9,0,5.9,9034
15.4,6,19.0,0,5.3,9034
13.4,6,18.7,0,4.4,9034
16.0,6,20.9,0,6.1,9034
17.2,6,19.1,0,6.2,9034
15.8,6,15.9,0,6.0,9034
2.5,1,21.3,1,1.0,9035
4.8,1,17.7,1,2.3,9035
3.9,1,19.4,1,1.8,9035
5.1,1,18.1,1,2.4,9035
6.3,1,16.0,1,3.1,9035
4.2,1,16.5,1,2.0,9035
0.5,1,16.9,1,0.2,9035
3.7,1,20.1,1,1.8,9036
3.6,1,17.3,1,1.6,9036
2.0,1,16.0,1,0.9,9036
5.1,1,19.0,1,2.3,9036
3.6,1,18.5,1,1.6,9036
3.3,1,23.4,1,1.4,9036
2.1,1,18.9,1,0.9,9036
7.2,3,17.6,0,2.8,9037
4.9,3,18.4,0,1.5,9037
4.7,3,19.6,0,1.6,9037
9.1,3,16.4,0,3.5,9037
6.4,3,20.3,0,2.1,9037
6.8,3,17.2,0,2.4,9037
11.0,3,19.5,0,3.7,9037
0.9,1,20.5,0,0.3,9038
2.2,1,22.2,0,0.8,9038
3.6,1,17.8,0,1.2,9038
1.8,1,13.4,0,0.6,9038
2.3,1,19.6,0,0.9,9038
7.2,1,22.3,0,2.4,9038
2.7,1,16.7,0,1.0,9038
4.2,1,13.8,1,2.0,9039
4.6,1,17.5,1,2.2,9039
6.5,1,19.4,1,3.1,9039
4.5,1,17.4,1,2.0,9039
4.2,1,14.3,1,2.0,9039
4.8,1,15.6,1,2.4,9039
5.3,1,18.6,1,2.5,9039
14.3,3,19.4,1,6.9,9040
12.2,3,17.4,1,5.2,9040
10.4,3,19.5,1,4.5,9040
11.7,3,17.5,1,5.3,9040
10.3,3,20.1,1,4.5,9040
11.3,3,20.4,1,4.9,9040
11.7,3,19.6,1,5.1,9040
11.6,5,20.0,0,4.4,9041
11.4,5,18.8,0,3.6,9041
11.3,5,14.6,0,4.0,9041
11.3,5,21.5,0,4.2,9041
11.5,5,18.5,0,4.3,9041
12.1,5,19.2,0,3.8,9041
14.9,5,18.5,0,4.8,9041
11.4,5,17.1,0,4.5,9042
12.1,5,15.8,0,4.5,9042
14.4,5,17.0,0,5.7,9042
12.1,5,21.8,0,3.7,9042
12.8,5,15.8,0,4.5,9042
11.4,5,17.0,0,4.1,9042
14.6,5,20.9,0,4.6,9042
11.3,3,16.6,1,5.2,9043
7.6,3,19.2,1,3.3,9043
10.6,3,18.5,1,5.0,9043
11.3,3,18.3,1,4.8,9043
8.8,3,17.9,1,4.3,9043
12.0,3,16.6,1,5.5,9043
12.8,3,19.5,1,5.5,9043
8.7,4,14.2,0,2.8,9044
12.0,4,16.5,0,4.5,9044
9.8,4,16.6,0,3.2,9044
11.0,4,19.1,0,3.5,9044
11.3,4,13.1,0,3.7,9044
11.1,4,16.7,0,4.0,9044
8.7,4,17.6,0,3.4,9044
4.8,1,18.2,1,2.1,9045
4.7,1,17.4,1,2.0,9045
3.3,1,18.1,1,1.4,9045
5.4,1,19.2,1,2.6,9045
5.7,1,19.1,1,2.5,9045
4.0,1,13.6,1,1.6,9045
2.6,1,17.5,1,1.0,9045
0.5,1,17.1,0,0.2,9046
0.5,1,21.8,0,0.2,9046
2.2,1,15.8,0,0.7,9046
1.6,1,23.0,0,0.6,9046
0.9,1,19.6,0,0.3,9046
2.7,1,19.9,0,0.9,9046
4.3,1,21.2,0,1.7,9046
11.4,3,14.1,1,4.7,9047
10.7,3,18.7,1,5.2,9047
12.4,3,17.4,1,5.8,9047
10.2,3,16.8,1,4.8,9047
8.8,3,15.6,1,3.8,9047
10.7,3,15.1,1,5.1,9047
9.8,3,16.2,1,4.4,9047
10.2,3,15.8,1,4.3,9048
9.6,3,16.5,1,4.7,9048
8.9,3,18.5,1,3.6,9048
11.0,3,16.9,1,4.6,9048
12.7,3,17.9,1,5.7,9048
8.6,3,18.2,1,3.5,9048
8.3,3,14.5,1,3.5,9048
14.2,4,18.9,1,5.8,9049
15.8,4,13.6,1,7.6,9049
14.5,4,18.3,1,7.0,9049
15.5,4,14.6,1,7.2,9049
14.8,4,20.4,1,6.7,9049
12.4,4,16.3,1,5.3,9049
13.4,4,18.6,1,5.5,9049
18.0,6,17.5,1,8.4,9050
18.0,6,13.6,1,8.5,9050
18.0,6,19.6,1,9.4,9050
18.0,6,18.2,1,8.4,9050
18.0,6,18.5,1,9.3,9050
18.0,6,13.1,1,8.9,9050
18.0,6,17.1,1,9.3,9050
18.0,5,15.9,1,8.0,9051
18.0,5,21.6,1,8.7,9051
15.8,5,13.7,1,6.5,9051
15.4,5,17.9,1,7.3,9051
17.7,5,18.0,1,8.2,9051
18.0,5,17.5,1,7.5,9051
15.5,5,19.4,1,7.2,9051
6.3,2,15.9,1,2.7,9052
8.4,2,12.3,1,3.4,9052
6.4,2,16.1,1,3.1,9052
7.4,2,16.3,1,3.0,9052
8.7,2,17.9,1,4.0,9052
3.2,2,14.5,1,1.5,9052
8.2,2,15.5,1,3.5,9052
18.0,6,12.5,1,8.2,9053
18.0,6,20.5,1,8.6,9053
18.0,6,18.3,1,8.1,9053
18.0,6,17.1,1,9.1,9053
18.0,6,17.3,1,9.8,9053
18.0,6,20.4,1,9.8,9053
18.0,6,22.6,1,8.4,9053
17.6,5,17.9,1,8.6,9054
16.0,5,15.9,1,7.0,9054
18.0,5,18.0,1,8.0,9054
16.9,5,13.9,1,8.1,9054
17.8,5,16.6,1,8.0,9054
17.3,5,15.5,1,8.3,9054
17.0,5,16.9,1,8.4,9054
3.4,1,19.1,0,1.3,9055
2.3,1,17.7,0,0.8,9055
2.8,1,18.8,0,1.0,9055
2.4,1,17.2,0,0.8,9055
4.3,1,20.0,0,1.4,9055
0.7,1,19.0,0,0.2,9055
5.7,1,14.8,0,2.0,9055
18.0,6,17.5,1,9.5,9056
18.0,6,19.1,1,8.4,9056
18.0,6,16.6,1,8.5,9056
18.0,6,16.3,1,8.9,9056
18.0,6,16.0,1,9.5,9056
18.0,6,19.4,1,9.2,9056
18.0,6,14.9,1,9.1,9056
7.2,3,16.3,0,2.8,9057
6.3,3,21.1,0,2.1,9057
